StateCode,Division,YearMonth,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
30,9,201406,4.52,66.7,3.02,3.02,1.55,3.02,91,40,0.86,1.11,1.25,1.27,1.59,1.44,1.47,56.1,77.4
30,5,201406,4.79,67.5,0.48,0.48,1.08,0.48,99,24,0.64,0.53,0.44,0.41,-0.07,-0.18,0.22,56.4,78.6
30,8,201406,5,65,3.24,3.24,2.21,3.24,60,60,0.98,1.16,1.47,1.3,1.1,1.27,1.28,54,76
30,7,201406,4.8,63.9,2.38,2.38,1.93,2.38,42,75,0.85,1.1,1.05,0.98,0.76,0.6,1.03,52.7,75
30,1,201406,5.11,65,1.82,1.82,1.26,1.82,67,67,0.77,1.37,1.06,0.78,1.09,1,0.91,52.8,77.1
30,3,201406,6.27,61.2,2.85,2.85,3.06,2.85,18,132,1.21,1.46,1.44,1.32,1.33,1.14,1.12,49.6,72.8
30,2,201406,5.56,64,1.87,1.87,2.11,1.87,47,77,0.9,0.97,0.7,0.59,0.42,0.74,0.85,52.6,75.4
30,6,201406,6.5,64.8,2.35,2.35,3.28,2.35,62,68,1.28,1.33,1.25,0.95,0.9,0.86,0.58,53.2,76.3
30,10,201406,4.1,66.3,2.51,2.51,0.61,2.51,86,47,0.42,0.93,0.83,0.81,1.05,1.23,1.3,55.4,77.1
30,6,201407,5.85,67.7,2.99,2.99,2.64,2.99,110,26,1.15,1.55,1.6,1.49,1.34,0.81,1.16,56.7,78.7
30,3,201407,4.97,63.6,3.05,3.05,1.47,3.05,40,84,0.65,1.21,1.46,1.41,1.55,1.11,1.39,52.8,74.5
30,5,201407,6,71.3,1.31,1.31,2.61,1.31,199,0,1.21,1.11,0.96,0.94,0.65,0.15,0.47,60.9,81.7
30,10,201407,5.66,67.7,3.65,3.65,4.18,3.65,111,27,1.47,1.18,1.49,1.54,1.5,1.5,1.75,57.7,77.7
30,7,201407,5.11,66.8,3.03,3.03,2.7,3.03,90,34,1.07,1.14,1.29,1.28,1.21,0.76,1.29,56.1,77.5
30,9,201407,5.73,67.7,4.39,4.39,5.05,4.39,109,25,1.82,1.62,1.8,1.92,1.8,1.82,2.04,58.4,77
30,1,201407,4.55,65.6,2.26,2.26,1.87,2.26,72,53,0.65,0.89,1.43,1.02,1.12,1.11,1.11,54.6,76.6
30,2,201407,5.56,67.1,2.42,2.42,2.22,2.42,94,29,0.99,1.19,1.24,0.96,0.96,0.75,1.12,56.1,78.1
30,4,201407,3.51,74,-0.51,-0.97,-0.21,-0.1,279,0,0.03,-0.26,-0.2,0.5,0.25,-0.73,-0.7,66,82
30,8,201407,4.32,66.3,3.5,3.5,1.77,3.5,82,42,0.65,1.04,1.21,1.52,1.39,1.35,1.55,56.5,76.2
30,6,201408,4.33,65.2,3.22,3.22,1.62,3.22,72,66,0.41,1.07,1.48,1.42,1.2,1.08,1.3,54.5,75.9
30,5,201408,2.55,68.2,-0.3,0.87,-0.9,0.26,119,20,-1,0.34,0.53,0.32,0.39,-0.08,0.37,57.4,79
30,2,201408,3.17,64.2,-0.05,2.12,-0.16,1.98,54,78,-0.45,0.32,0.74,0.52,0.7,0.37,1.03,53.2,75.1
30,4,201408,3.59,71.6,-0.63,-1.04,-0.51,-0.33,208,0,-0.02,-0.12,-0.38,0.17,0.3,-0.56,-0.7,62.6,80.6
30,9,201408,3.58,66.9,4.43,4.43,1.47,4.43,100,42,0.32,1.62,1.55,1.81,1.91,1.95,2.23,57.3,76.4
30,1,201408,4.08,64.1,2.65,2.65,1.87,2.65,58,86,0.5,0.69,0.93,1.1,1.07,1.17,1.25,52.3,75.8
30,3,201408,4.32,61.9,3.1,3.1,1.09,3.1,29,126,0.12,0.52,1.19,1.49,1.33,1.16,1.53,51.4,72.4
30,10,201408,4.09,65.8,4.15,4.15,2.64,4.15,83,59,0.75,1.51,1.27,1.59,1.53,1.47,1.92,55.8,75.8
30,8,201408,4.65,65.1,3.82,3.82,2.04,3.82,72,69,0.8,0.97,1.3,1.83,1.55,1.58,1.9,54.7,75.4
30,7,201408,3.76,64.4,3.06,3.06,1.01,3.06,60,79,0.18,0.87,1.12,1.27,1.18,0.89,1.43,54.6,74.2
30,1,201409,2.77,59.5,-0.14,2.24,-0.42,2,14,179,-0.45,-0.01,0.35,0.9,0.71,1.01,0.97,48.4,70.6
30,9,201409,2.5,61.3,-0.31,3.67,-0.92,3.26,24,135,-0.78,-0.35,0.8,1.37,1.43,1.69,1.76,51,71.7
30,5,201409,1.18,62.9,-1.16,-1.16,-2.67,-1.16,37,100,-2,-2.49,-0.63,-0.18,-0.14,-0.4,-0.14,51.4,74.4
30,6,201409,2.51,60.2,-0.39,2.5,-1.18,1.96,18,162,-0.93,-0.51,0.34,1.12,0.91,0.91,1.09,48.8,71.7
30,8,201409,2.35,59,-0.34,3.09,-1.01,2.63,13,193,-0.91,-0.1,0.18,1.22,1.15,1.05,1.41,48.2,69.8
30,7,201409,1.4,58.5,-0.67,2.07,-2.02,1.18,10,205,-1.72,-1.1,-0.19,0.71,0.72,0.6,1.03,47.4,69.7
30,3,201409,2.51,56.1,-0.52,2.26,-1.55,1.57,0,272,-1.14,-0.77,-0.28,1.04,1.02,1.13,1.23,44.8,67.5
30,4,201409,1.68,67.4,-1.28,-1.66,-2.16,-1.45,97,25,-1.13,-0.77,-0.71,-0.38,-0.25,-0.68,-1,58.6,76.2
30,2,201409,2.02,59.8,-0.64,1.3,-1.79,0.34,14,170,-1.14,-1.44,-0.37,0.2,0.16,0.16,0.68,48.4,71.2
30,10,201409,2.01,60.8,3.39,3.39,-1,2.95,22,148,-1.01,-0.22,0.75,1.01,1.02,1.21,1.58,50,71.6
30,9,201410,3.32,52.5,-0.18,3.39,0.28,3.04,0,388,-0.02,-0.54,-0.32,1.06,1.34,1.41,1.54,44,60.9
30,6,201410,4.52,51.4,0.37,2.6,1.1,2.45,0,422,0.55,-0.28,-0.08,1.14,1.13,1.1,1.05,42.6,60.2
30,4,201410,4.37,57.8,0.12,-1.36,0.36,-0.93,9,233,0.58,-0.27,-0.28,-0.48,0.11,-0.04,-0.82,49.8,65.8
30,1,201410,3.03,50.4,0.12,2.13,0.37,1.98,0,453,0.01,-0.39,-0.07,0.93,0.7,0.84,0.65,40.6,60.2
30,2,201410,4.82,50.9,-0.2,1.55,1.13,1.03,0,437,0.76,-0.19,-0.37,0.57,0.43,0.54,0.68,41.7,60.1
30,8,201410,3.2,50.5,-0.32,2.75,-0.06,2.22,0,450,-0.08,-0.7,-0.14,0.77,1.14,1.11,1.32,42.4,58.5
30,5,201410,4.34,53.9,-0.87,-0.87,0.5,-0.45,0,348,0.63,-0.6,-0.98,0.03,0.13,0.02,-0.19,44.7,63.2
30,3,201410,4.51,47.7,-0.3,2.2,0.5,1.66,0,536,0.38,-0.44,-0.33,0.94,1.02,1.32,1.07,39.2,56.2
30,10,201410,3.07,52,3.13,3.13,0.26,2.73,0,403,0.07,-0.65,-0.17,0.92,1.03,1.1,1.38,43.3,60.8
30,7,201410,3.8,49.6,-0.39,2.07,0.64,1.41,0,477,0.5,-0.57,-0.41,0.76,0.83,0.86,0.88,41.5,57.7
30,1,201411,2.5,34,0.22,2.02,0.32,1.94,0,930,-0.21,-0.21,-0.54,0.3,0.61,0.59,0.86,26.2,41.8
30,7,201411,2.06,33.8,-0.62,1.59,-0.8,0.58,0,936,-0.82,-0.07,-1.04,0.09,0.57,0.6,1.08,26.5,41.1
30,5,201411,2.79,38.1,-1.06,-1.06,-0.84,-1.06,0,807,-0.39,0.23,-0.78,-0.17,-0.22,-0.06,0.01,29.4,46.9
30,6,201411,2.76,35,-0.33,2,-1,1.4,0,900,-0.66,0.04,-0.59,0.7,0.83,0.71,1.23,27.4,42.7
30,2,201411,2.6,34.8,-0.4,1.17,-0.66,0.34,0,906,-0.56,0.29,-0.46,0.19,0.1,0.34,0.83,26.7,42.9
30,4,201411,4.73,43.8,0.27,-1.06,0.49,-0.37,0,636,0.62,0.71,0.07,-0.21,0.16,0.29,-0.5,35.8,51.8
30,9,201411,2.91,36.5,-0.08,3.12,0.25,2.81,0,855,-0.31,-0.27,-0.66,0.65,1.08,1.23,1.82,29.7,43.4
30,3,201411,3.14,31.4,-0.64,1.59,-1.13,0.57,0,1008,-0.58,-0.06,-0.72,0.31,0.85,0.8,1.37,24.4,38.5
30,10,201411,2.42,35.9,2.94,2.94,0.41,2.65,0,873,-0.21,-0.13,-0.72,0.46,0.89,0.88,1.52,29,42.9
30,8,201411,1.94,34.2,-0.65,2.11,-1.07,1.13,0,924,-1.13,-0.77,-1.23,0.12,0.86,0.72,1.55,27.4,41.1
30,9,201412,2.56,31.9,-0.32,2.55,-0.75,1.91,0,1026,-0.6,-0.61,-0.49,0.18,0.87,0.92,1.59,26.4,37.4
30,6,201412,4.23,29.3,0.34,2.14,1.03,1.88,0,1107,0.64,0.02,0.27,0.31,0.98,0.85,1.09,23.5,35
30,2,201412,3.84,30.2,-0.06,1.34,0.88,0.83,0,1079,0.56,-0.02,0.43,-0.01,0.34,0.34,0.67,24.5,35.8
30,10,201412,2.51,31.4,2.75,2.75,0.34,2.53,0,1042,0.06,-0.18,-0.14,0.37,0.74,0.75,1.29,26,36.8
30,1,201412,2.34,31,-0.12,1.69,-0.35,1.4,0,1054,-0.32,-0.45,-0.39,-0.05,0.58,0.43,0.51,25.5,36.5
30,5,201412,4.28,33.3,0.42,0.42,1.27,0.42,0,983,0.75,0.24,0.49,-0.14,0.08,0.13,0.09,27.3,39.4
30,8,201412,2.54,26.6,-0.83,1.64,-0.76,0.36,0,1190,-0.3,-1.01,-0.86,-0.43,0.58,0.58,1.09,20.1,33.1
30,3,201412,3.96,25.9,-0.53,1.47,0.13,0.49,0,1212,0.21,-0.24,0.01,-0.26,0.76,0.81,1.09,19.4,32.5
30,4,201412,6.55,39.9,1.12,1.12,2.61,1.12,0,778,1.47,1.44,1.29,0.48,0.47,0.53,-0.28,33.6,46.1
30,7,201412,3.87,26.9,-0.03,1.95,1.56,1.5,0,1181,0.88,0.15,0.38,0.07,0.68,0.71,0.96,20.3,33.4
30,3,201501,2.5,9.9,-0.87,0.93,-1.17,-0.47,0,1708,-0.71,-0.4,-0.65,-0.76,0.45,0.6,1.02,-2.4,22.3
30,6,201501,2.53,15,-0.29,1.63,-0.87,0.97,0,1550,-0.44,0.06,-0.33,-0.33,0.83,0.84,1.14,4.6,25.4
30,1,201501,1.76,17.2,-0.35,1.28,-0.73,0.6,0,1482,-0.64,-0.78,-0.87,-0.58,0.53,0.35,0.42,6.8,27.5
30,4,201501,4.31,28.9,1.28,1.28,0.83,1.28,0,1119,0.6,1.32,1.42,0.66,0.4,0.75,-0.04,21.2,36.6
30,10,201501,1.55,17.6,2.2,2.2,-0.81,1.61,0,1469,-0.73,-0.57,-0.64,-0.5,0.6,0.72,1.22,8.3,26.9
30,8,201501,2.13,11,-0.93,1.28,-0.56,-0.17,0,1674,-0.34,-0.59,-1.13,-0.82,0.16,0.59,1.11,-0.7,22.6
30,7,201501,1.77,12.7,-0.41,1.36,-1.14,0.46,0,1621,-0.7,0.21,-0.28,-0.59,0.48,0.6,0.97,1.4,24
30,9,201501,2.46,17.4,-0.38,2.19,-0.29,1.4,0,1476,-0.27,-0.71,-0.79,-0.72,0.61,0.9,1.51,8,26.9
30,2,201501,2.23,16.8,-0.33,0.94,-0.8,0.1,0,1494,-0.42,0.03,-0.31,-0.55,0.33,0.23,0.68,6.9,26.7
30,5,201501,2.94,20.4,-0.01,-0.01,-0.04,0.37,0,1383,0.18,0.57,0.25,-0.66,0.08,0.18,0.17,10.8,30
30,3,201502,2.08,3.7,-1.25,-1.25,-1.4,-1.25,0,1716,-0.84,-1.22,-0.84,-1.15,-0.15,0.42,0.94,-8.8,16.1
30,6,201502,2.21,8.5,-0.58,1.14,-0.95,0.09,0,1582,-0.55,-0.79,-0.27,-0.69,0.5,0.65,1.15,-2.7,19.7
30,2,201502,2.19,10.4,-0.51,0.62,-0.65,-0.43,0,1529,-0.32,-0.69,-0.2,-0.51,0.07,0.01,0.69,-0.7,21.5
30,8,201502,1.94,3.6,-1.06,0.93,-0.66,-0.69,0,1719,-0.32,-0.65,-0.76,-1.53,-0.25,0.53,1.09,-7.2,14.5
30,9,201502,2.04,9.5,-0.58,1.73,-0.7,0.67,0,1554,-0.35,-0.6,-0.85,-1.05,0.27,0.72,1.42,-0.3,19.3
30,10,201502,2.2,10.4,2.04,2.04,0.2,1.48,0,1529,0.33,-0.41,-0.36,-0.8,0.32,0.73,1.22,0.9,19.8
30,5,201502,1.77,13.5,-0.46,-0.46,-1.35,-0.46,0,1442,-0.84,-0.54,0.11,-0.62,-0.14,-0.17,0.13,1.8,25.1
30,7,201502,1.48,5.5,-0.86,0.73,-1.48,-0.67,0,1666,-0.9,-1.27,-0.33,-1.03,-0.05,0.41,0.94,-6,17
30,1,201502,1.65,10,-0.61,0.84,-0.9,-0.24,0,1540,-0.48,-0.95,-0.97,-1.06,-0.1,0.25,0.35,-1.2,21.2
30,4,201502,2.25,21.7,-0.4,0.75,-1.2,-0.05,0,1212,-0.8,-0.11,0.84,0.54,0.21,0.47,-0.24,12.2,31.2
30,10,201503,1.42,26.6,1.23,1.23,-1.79,-0.01,0,1190,-1.29,-0.77,-1.23,-0.84,-0.09,0.37,1.26,17.2,36
30,2,201503,1.84,24.9,-1.08,-1.08,-1.88,-1.08,0,1243,-1.26,-1.22,-1.42,-0.43,-0.58,-0.16,0.64,14.7,35.2
30,3,201503,1.38,19.9,-2.05,-2.05,-2.8,-2.05,0,1398,-1.64,-1.93,-1.98,-1.25,-1.15,-0.11,0.74,7.9,31.8
30,4,201503,4.66,35.1,-0.08,0.95,0.84,0.59,0,927,0.37,-0.18,0.14,1.05,0.43,0.43,-0.03,26.4,43.8
30,5,201503,1.87,29.7,-0.97,-0.97,-1.67,-0.97,0,1094,-1.11,-1.49,-1.23,-0.26,-0.7,-0.38,0.09,19.7,39.7
30,1,201503,1.51,26.3,-1.16,-1.16,-1.84,-1.16,0,1200,-1.33,-1.45,-1.73,-1.5,-0.75,0.03,0.4,15.2,37.4
30,6,201503,1.59,24.4,-1.28,-1.28,-2.28,-1.28,0,1259,-1.51,-1.57,-1.65,-0.79,-0.44,0.34,1.05,14.2,34.6
30,7,201503,1.05,23.5,-1.69,-1.69,-2.75,-1.69,0,1286,-1.73,-2.07,-2.01,-0.97,-0.87,-0.04,0.75,12.8,34.2
30,9,201503,1.32,26.8,-1.28,0.79,-2.29,-1.04,0,1184,-1.61,-1.59,-1.65,-1.32,-0.48,0.36,1.4,17.7,36.1
30,8,201503,1.08,22.9,-1.73,-1.73,-2.35,-1.73,0,1305,-1.55,-1.53,-1.49,-1.64,-1.03,-0.01,1.03,12.4,33.5
30,10,201504,3.05,44.4,1.11,1.11,0.01,-0.1,0,618,0.23,-0.72,-0.49,-0.87,-0.72,0.42,1.13,33.6,55.2
30,8,201504,2.55,42.1,-1.86,-1.86,-0.91,-1.86,0,687,-0.29,-1.32,-1.37,-1.68,-1.31,-0.4,1,31,53.2
30,2,201504,3.49,42.7,-0.97,-0.97,0.02,-0.85,0,669,0.13,-0.8,-0.92,-0.91,-0.98,-0.07,0.63,31.3,54.1
30,9,201504,3.04,44.7,-1.26,0.6,-0.31,-1.21,0,609,0.05,-1.05,-1.15,-1.35,-1.22,0.15,1.23,34.3,55.2
30,7,201504,2.41,41.3,-1.87,-1.87,-1.07,-1.87,0,711,-0.43,-1.62,-1.96,-1.45,-1.49,-0.26,0.75,30.5,52.1
30,1,201504,3.55,43.9,-0.84,-0.84,0.61,-0.35,0,633,0.48,-0.51,-0.74,-1.24,-1.02,0.25,0.42,31.8,56
30,6,201504,3.23,42.5,-1.27,-1.27,-0.38,-1.27,0,675,-0.14,-1.28,-1.4,-1.19,-1,0.25,0.86,31.6,53.4
30,5,201504,2.61,46.9,-1.35,-1.35,-1.44,-1.35,0,543,-0.59,-1.23,-1.53,-0.87,-1.32,-0.55,0.11,35.4,58.4
30,4,201504,1.69,49.7,-0.94,-0.94,-2.6,-0.94,0,459,-1.59,-0.6,-0.99,0.42,0.03,-0.09,-0.04,40,59.4
30,3,201504,3.01,38.3,-2.07,-2.07,-0.7,-2.07,0,801,-0.32,-1.55,-1.76,-1.66,-1.52,-0.34,0.68,27,49.6
30,3,201505,3.12,57.4,-2.44,-2.44,-1.74,-2.44,17,253,-0.4,-0.47,-1.47,-1.62,-1.6,-0.78,0.56,43.3,71.5
30,6,201505,2.92,61.4,-1.79,-1.79,-1.96,-1.79,47,158,-0.53,-0.47,-1.33,-1.16,-1.22,-0.14,0.66,47.9,74.9
30,9,201505,3.15,61.6,-1.54,-1.54,-1.23,-1.54,51,157,0,0.08,-0.7,-1.18,-1.27,-0.14,1.17,49.4,73.7
30,4,201505,0.94,62.9,-1.97,-1.97,-3.38,-1.97,42,107,-1.92,-3.09,-1.8,-0.48,-0.38,-0.56,-0.37,52.8,73
30,8,201505,2.03,60.1,-2.56,-2.56,-2.67,-2.56,34,186,-0.89,-0.78,-1.67,-1.63,-1.97,-0.88,0.69,47.1,73.1
30,1,201505,2.89,60.8,-1.41,-1.41,-1.98,-1.41,45,175,-0.33,0.07,-0.59,-1.21,-1.31,-0.4,0.27,47.2,74.3
30,10,201505,3.86,62.1,0.87,0.87,-0.39,-0.43,59,149,0.51,0.49,-0.13,-0.39,-0.76,0.22,1.22,49.8,74.4
30,5,201505,1.91,64,-2.25,-2.25,-3.1,-2.25,69,100,-1.24,-1.3,-1.82,-1.29,-1.45,-0.91,-0.26,50.6,77.5
30,2,201505,2.53,60.8,-1.79,-1.79,-2.76,-1.79,36,167,-0.89,-0.56,-1.29,-1.12,-1.12,-0.49,0.39,47.1,74.5
30,7,201505,2.96,60.1,-2.17,-2.17,-1.49,-2.17,33,185,-0.12,-0.35,-1.26,-1.14,-1.5,-0.62,0.48,46.5,73.8
30,10,201506,7.81,63.7,2.74,2.74,5.89,2.74,47,86,2.19,1.99,1.73,1.13,0.71,0.92,1.4,54,73.5
30,3,201506,10.1,59.1,2.72,2.72,8.17,2.72,8,185,2.61,1.97,1.57,0.39,0.22,0.03,0.73,48.7,69.4
30,5,201506,6.79,65.9,-0.92,-0.92,3.3,0.61,70,43,1.53,0.55,0.17,-0.61,-0.15,-0.55,-0.44,55.9,75.8
30,1,201506,7.07,63.4,1.24,1.24,3.73,1.24,45,93,1.74,1.05,1.03,0.18,-0.13,0.03,0.67,53.1,73.7
30,4,201506,4.56,68.2,-1.55,-1.55,0.65,-1.18,111,15,0.74,-0.55,-1.45,-0.93,0.25,-0.24,-0.85,60,76.4
30,2,201506,7.61,62.7,1.63,1.63,4.88,1.63,31,100,1.73,0.94,0.83,-0.03,0.2,-0.09,0.39,52.3,73
30,6,201506,7.68,62.8,1.63,1.63,4.88,1.63,35,101,1.77,1.08,0.88,-0.11,-0.02,0.08,0.56,52.3,73.3
30,9,201506,6.88,64,1.71,1.71,5.14,1.71,50,80,2.08,1.65,1.34,0.48,0.05,0.38,1.15,54.5,73.4
30,7,201506,8.74,60.9,2.67,2.67,8,2.67,13,136,2.56,1.9,1.47,0.35,0.39,0.24,0.47,50.7,71.1
30,8,201506,7.58,61.9,2.03,2.03,6.08,2.03,22,115,2.16,1.34,1,0.09,-0.4,-0.26,0.65,51.6,72.3
30,8,201507,3.59,67.8,1.98,1.98,0.48,1.98,111,24,0.08,1.76,1.11,0.2,-0.41,-0.44,0.58,56.8,78.8
30,5,201507,3.1,71.8,-1.15,-1.15,-0.98,-0.08,214,0,-0.53,0.81,0.12,-0.86,-0.58,-1.03,-0.59,60.8,82.9
30,2,201507,4.54,67.2,1.76,1.76,0.91,1.76,96,28,0.36,1.57,0.88,0.22,0.02,-0.25,0.3,56,78.5
30,10,201507,4.21,68.1,3.11,3.11,1.95,3.11,119,23,0.61,1.92,1.93,1.45,0.93,0.64,1.4,57.7,78.5
30,7,201507,3.96,67.4,2.7,2.7,0.93,2.7,102,27,0.3,1.97,1.6,0.6,0.31,0.05,0.45,56.3,78.5
30,3,201507,3.13,64.4,-0.34,2.11,-1.01,1.62,52,70,-0.76,1.81,1.4,0.35,-0.1,-0.29,0.52,53,75.9
30,1,201507,3.68,66.6,1.27,1.27,0.46,1.27,88,39,0.1,1.28,0.82,0.29,-0.17,-0.23,0.57,54.9,78.3
30,4,201507,1.97,75.6,-2.15,-2.15,-2.28,-2.15,329,0,-1.04,-0.08,-1.03,-1.68,-0.24,-0.47,-0.95,67.3,83.8
30,6,201507,3.67,68.2,-0.03,1.43,-0.08,1.31,121,22,-0.19,1.21,0.73,-0.08,-0.29,-0.32,0.28,57,79.4
30,9,201507,3.02,68.9,1.7,1.7,0.5,1.7,137,16,-0.2,1.49,1.26,0.46,0.01,-0.22,1.04,58.8,79
30,4,201508,2.1,75.5,-2.89,-2.89,-2.88,-2.89,326,0,-0.92,-1.46,-0.73,-1.64,-0.93,-0.7,-0.98,66.2,84.7
30,7,201508,2.7,67.2,2.01,2.01,-1.24,1.43,106,38,-0.69,-0.39,1.63,0.59,0.37,-0.17,0.44,56.4,78
30,8,201508,3.71,67.3,1.83,1.83,0.17,1.83,110,39,0.11,0.02,1.6,0.35,-0.08,-0.63,0.64,57,77.7
30,3,201508,3.08,64,-0.88,1.31,-1.74,0.05,56,87,-0.77,-1.14,1.42,0.31,-0.19,-0.54,0.44,52.8,75.2
30,2,201508,3.49,66.6,-0.05,1.53,-0.15,1.39,92,42,-0.17,-0.02,1.14,0.19,0.08,-0.2,0.1,55,78.2
30,6,201508,3.12,67.8,-0.32,0.99,-0.89,0.34,118,31,-0.6,-0.59,0.84,-0.11,-0.25,-0.54,0.34,56.5,79
30,5,201508,2.98,71.5,-1.51,-1.51,-1.44,-1,206,0,-0.51,-0.85,0.38,-0.82,-0.69,-0.93,-0.75,59.8,83.1
30,10,201508,2.58,67.4,2.72,2.72,-0.21,2.58,111,37,-0.58,0.05,1.48,1.11,0.85,0.27,1.17,57.3,77.6
30,1,201508,2.85,65.6,0.97,0.97,-0.52,0.57,81,63,-0.46,-0.32,0.89,0.21,-0.24,-0.53,0.44,53.9,77.2
30,9,201508,3.1,68,1.52,1.52,-0.02,1.44,122,29,-0.14,-0.31,1.27,0.51,0.04,-0.35,1.04,58.3,77.7
30,4,201509,3.88,70.8,-2.81,-2.81,-0.67,-2.81,180,6,0.34,-0.47,-1.05,-1.79,-1.43,-0.35,-0.81,61.2,80.3
30,1,201509,5.36,64.2,1.52,1.52,1.96,1.52,60,84,1.28,0.67,0.53,0.99,0.35,0.08,0.76,52.4,76
30,3,201509,4.87,61.7,-1.01,0.96,-0.65,-0.53,30,129,0.54,-0.14,-0.61,0.98,-0.03,-0.11,0.68,49.6,73.7
30,7,201509,4.44,63.6,1.97,1.97,0.51,1.55,52,94,0.78,0.18,0.21,1.24,0.37,0.42,0.58,51.9,75.4
30,2,201509,4.34,64.4,0.09,1.46,0.26,1.37,60,78,0.43,0.17,0.24,0.68,0.06,0.26,0.2,52.7,76.1
30,10,201509,4.87,65.7,3.01,3.01,1.71,3.01,82,61,1.15,0.53,0.71,1.71,1.25,0.89,1.37,54.9,76.5
30,6,201509,4.98,65.3,0.08,0.96,0.23,0.39,76,67,0.67,0.2,-0.03,0.58,-0.18,-0.07,0.57,53.6,77
30,9,201509,4.57,66.3,1.6,1.6,0.71,1.6,90,51,0.86,0.56,0.34,1.14,0.52,0.15,1.19,55.9,76.7
30,8,201509,4.26,64.1,1.69,1.69,0.15,1.69,60,87,0.46,0.41,0.29,0.93,0.22,-0.23,0.48,52.8,75.5
30,5,201509,5.42,67.4,-1.07,-1.07,0.85,-0.2,105,33,0.92,0.38,0.01,0.04,-0.52,-0.16,-0.48,55.2,79.6
30,6,201510,4.28,47,0.43,1.22,1.07,1.08,0,558,0.42,0.65,0.28,0.73,0.12,-0.1,0.67,36.8,57.3
30,8,201510,3.37,44.7,1.73,1.73,0.65,1.73,0,629,0.03,0.31,0.31,0.97,0.3,-0.26,0.49,34.5,55
30,9,201510,3.67,49.1,1.74,1.74,0.9,1.74,0,493,0.21,0.67,0.48,1.18,0.63,0.21,1.02,40.1,58.1
30,1,201510,3.8,48,1.91,1.91,1.64,1.91,0,527,0.48,1.19,0.73,1.02,0.62,0.23,0.74,37.9,58.1
30,7,201510,3.54,44.7,2.09,2.09,0.97,2,0,629,0.34,0.68,0.3,1.4,0.61,0.35,0.7,34.2,55.1
30,3,201510,4.55,42.8,-0.63,1.13,0.81,-0.01,0,688,0.4,0.53,0.1,1.17,0.32,-0.13,0.77,32.1,53.4
30,10,201510,3.24,48.7,2.99,2.99,0.86,2.99,0,505,0.18,0.84,0.43,1.58,1.31,0.94,1.33,39.5,57.9
30,2,201510,3.43,47.4,0.18,1.42,0.32,1.4,0,546,0.07,0.19,0.06,0.6,0.15,-0.01,0.3,37.1,57.7
30,5,201510,3.41,50.3,-0.89,-0.89,0.21,0.06,0,456,0.19,0.66,0.3,0.23,-0.5,-0.34,-0.3,39.2,61.3
30,4,201510,3.73,55.5,-2.6,-2.6,-0.23,-2.6,0,299,0.3,0.28,-0.26,-1.09,-1.51,-0.46,-0.47,46.4,64.6
30,9,201511,1.73,44.7,-0.82,0.74,-2.46,-0.54,0,609,-1.53,-0.71,-0.12,0.76,0.29,-0.08,0.69,35.5,53.8
30,2,201511,2.6,42.5,-0.5,0.77,-1.5,-0.14,0,675,-0.56,-0.32,-0.11,0.71,0.05,0,0.16,32.5,52.6
30,10,201511,1.52,44.1,2.1,2.1,-1.75,1.32,0,627,-1.2,-0.53,0.2,1.19,0.98,0.77,1.05,34.9,53.3
30,1,201511,2.16,42.8,1.31,1.31,-1.22,0.66,0,666,-0.55,0.02,0.72,1.05,0.56,0.17,0.5,32.3,53.2
30,7,201511,1.55,40,1.13,1.13,-2.25,0,0,750,-1.47,-0.52,0.02,1.21,0.44,0.28,0.48,30.1,49.9
30,4,201511,2.03,50.2,-3.29,-3.29,-2.87,-3.29,0,444,-0.92,-0.43,-0.28,-0.81,-1.64,-1.06,-0.57,41.5,59
30,8,201511,2.32,41,-0.45,1.1,-1.35,0.37,0,720,-0.73,-0.44,-0.08,1.03,0.17,-0.15,0.26,31.7,50.3
