StateCode,Division,YearMonth,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
30,5,201511,2.04,44.9,-1.47,-1.47,-2.02,-1.14,0,603,-0.96,-0.5,0.12,0.31,-0.61,-0.52,-0.44,34.5,55.4
30,6,201511,1.82,42.6,-1.03,-1.03,-3.08,-1.03,0,672,-1.58,-0.53,-0.1,0.48,-0.17,-0.3,0.31,32.6,52.5
30,3,201511,2.14,38.7,-1.71,-1.71,-3.43,-1.71,0,789,-1.47,-0.53,-0.16,0.89,0.06,-0.34,0.26,28.8,48.5
30,9,201512,3.38,40.7,-0.88,-0.88,-0.43,-0.88,0,753,0.34,-0.87,-0.5,-0.16,0.67,0.16,0.7,33.7,47.7
30,3,201512,5.14,35,-1.1,-1.1,1.31,-0.38,0,930,1.04,-0.15,0.09,-0.41,0.76,-0.01,0.47,28.1,41.8
30,4,201512,4.86,48.6,-3.1,-3.1,-0.46,-3.1,0,513,0.61,-0.27,-0.11,-0.83,-1.49,-1.33,-0.43,41.2,55.9
30,5,201512,4.01,42,-1.26,-1.26,0.19,-0.79,0,713,0.58,-0.25,-0.16,-0.19,-0.1,-0.53,-0.26,34.2,49.7
30,1,201512,3.77,39.8,1.5,1.5,0.98,1.25,0,781,1.09,0.25,0.45,0.58,1.07,0.51,0.71,32,47.6
30,8,201512,4.02,36.3,-0.07,1.32,0.99,1.01,0,890,0.95,0.16,0.12,0.24,0.76,0.22,0.41,29.7,42.9
30,7,201512,4.16,35.9,1.52,1.52,1.53,1.02,0,902,1.08,0.03,0.2,0.17,0.99,0.36,0.62,28.5,43.3
30,6,201512,4.85,38.4,0.41,0.41,1.22,0.41,0,825,1.07,-0.15,0.05,-0.09,0.44,-0.12,0.44,31.1,45.8
30,2,201512,3.97,39.5,-0.36,0.78,0.27,-0.01,0,791,0.65,0.04,-0.02,0.08,0.49,0.03,0.21,32.1,46.8
30,10,201512,3.31,40.4,2.1,2.1,0.64,1.53,0,763,0.86,-0.25,-0.11,0.36,1.32,0.95,1.19,33.1,47.6
30,2,201601,1.71,23.7,-0.83,-0.83,-1.53,-0.83,0,1280,-1.02,-0.2,-0.5,-0.29,0.28,-0.1,0.06,15.7,31.7
30,5,201601,1.73,27.2,-1.64,-1.64,-1.55,-1.64,0,1172,-0.98,-0.18,-0.75,-0.24,-0.18,-0.78,-0.37,18.4,36
30,8,201601,1,20.4,-0.9,-0.9,-2.51,-0.9,0,1383,-2.36,-0.33,-0.7,-0.19,0.53,-0.03,0.28,11.5,29.4
30,7,201601,1.23,21.1,0.7,0.7,-1.99,-0.63,0,1361,-1.46,0.04,-0.72,-0.24,0.92,0.27,0.48,12.3,29.8
30,10,201601,1.5,25,1.58,1.58,-0.9,0.62,0,1240,-0.81,0.06,-0.73,-0.04,1.18,0.94,1.11,17.6,32.3
30,6,201601,1.75,22.8,-0.65,-0.65,-1.94,-0.65,0,1308,-1.33,-0.03,-0.86,-0.35,0.21,-0.29,0.34,14.5,31.1
30,1,201601,1.75,23.5,1.1,1.1,-0.75,0.45,0,1286,-0.65,0.27,-0.25,0.46,0.85,0.5,0.62,15.4,31.6
30,9,201601,1.74,25.1,-1.29,-1.29,-1.52,-1.29,0,1237,-1.29,-0.63,-1.42,-0.42,0.46,0.01,0.58,17.6,32.6
30,4,201601,3.03,33.4,-2.97,-2.97,-0.55,-2.97,0,980,-0.18,0.3,-0.37,-0.56,-1.18,-1.56,-0.35,25.2,41.6
30,3,201601,2.11,18.7,-1.56,-1.56,-1.72,-1.56,0,1435,-1.15,0.06,-0.75,-0.46,0.61,-0.11,0.28,9.2,28.3
30,7,201602,4.62,23.1,1.94,1.94,3.94,1.94,0,1173,2.02,0.77,1.29,0.71,1.54,0.84,0.73,12.8,33.5
30,2,201602,4.18,27.7,0.82,0.82,2.47,0.82,0,1044,1.43,0.33,0.59,0.25,0.86,0.27,0.15,17.9,37.4
30,1,201602,3.44,27.5,1.69,1.69,2.13,1.69,0,1050,1.37,0.46,0.96,1.11,1.35,0.91,0.83,17.9,37.1
30,5,201602,4.51,30.7,0.98,0.98,2.93,0.98,0,960,1.53,0.45,0.67,0.46,0.51,-0.28,-0.3,20.1,41.2
30,3,201602,5.26,21.7,1.17,1.17,3.5,1.17,0,1212,1.83,0.63,1.09,0.53,1.36,0.53,0.58,11.3,32
30,4,201602,3.89,35.9,-2.44,-2.44,0.66,-2.11,0,815,0.46,0.07,0.4,-0.01,-0.49,-1.2,-0.36,27.1,44.7
30,9,201602,4.2,27.5,1.04,1.04,3.13,1.04,0,1050,1.88,0.6,0.6,0.22,0.94,0.51,0.78,18.9,36.2
30,6,201602,4.32,26.2,0.78,0.78,2.33,0.78,0,1086,1.39,0.15,0.72,0.32,0.75,0.09,0.46,16.6,35.7
30,8,201602,5.14,20.9,1.59,1.59,4.77,1.59,0,1235,2.29,0.96,1.29,0.67,1.52,0.68,0.72,11.1,30.6
30,10,201602,3.8,27.9,2.41,2.41,2.99,2.41,0,1039,1.82,0.89,1.16,0.77,1.49,1.32,1.35,19.2,36.6
30,8,201603,2.81,32.4,1.58,1.58,0.45,1.58,0,1011,0.2,1.94,0.84,0.54,0.53,0.98,0.57,22,42.8
30,7,201603,2.63,34,-0.17,1.57,-0.51,1.26,0,961,-0.15,1.34,0.46,0.35,0.31,1.07,0.61,23.1,44.8
30,6,201603,2.14,37.1,-0.73,-0.73,-2.19,-0.73,0,865,-0.99,0.27,-0.51,-0.37,-0.35,0.18,0.3,26.4,47.8
30,5,201603,1.46,42.1,-1.14,-1.14,-3.43,-1.14,0,710,-1.51,0.07,-0.57,-0.52,-0.49,-0.36,-0.46,30.9,53.3
30,10,201603,1.76,38.8,-0.76,1.4,-2.28,0.35,0,812,-0.84,0.8,0.23,-0.02,0.41,1.35,1.15,28.2,49.4
30,9,201603,2.46,38.4,-0.45,-0.45,-1.34,-0.45,0,825,-0.29,1.18,0.37,-0.27,-0.07,0.74,0.69,28.5,48.3
30,1,201603,1.82,39,-0.82,0.7,-2.45,-0.59,0,806,-0.94,0.34,-0.2,0.24,0.47,0.97,0.71,27.3,50.7
30,3,201603,3.1,31.9,-0.12,0.93,-0.36,0.6,0,1026,-0.23,1.13,0.34,0.21,-0.2,0.8,0.44,20.7,43.1
30,2,201603,1.55,38.7,-1.1,-1.1,-3.31,-1.1,0,815,-1.59,0,-0.67,-0.45,-0.22,0.22,0,27.2,50.1
30,4,201603,2.19,45.8,-3.13,-3.13,-2.82,-3.13,0,595,-1.21,-0.59,-0.73,-0.55,-1.16,-1.73,-0.67,36.8,54.8
30,6,201604,3.18,41.2,-0.73,-0.73,-0.23,-0.73,0,714,-0.19,-0.91,0.08,-0.68,-0.32,0.18,0.2,29.2,53.2
30,8,201604,2.47,38.6,-0.13,1.29,-0.38,1.02,0,792,-0.36,-0.15,1.37,0.4,0.45,0.97,0.28,26.8,50.5
30,7,201604,2.09,38.8,-0.52,1.04,-1.11,0.16,0,786,-0.74,-0.67,0.68,-0.12,0.07,1.05,0.44,26.7,51
30,3,201604,3.14,36.9,-0.18,0.76,-0.23,0.21,0,843,-0.21,-0.36,0.79,-0.07,0,0.88,0.29,24.4,49.4
30,2,201604,2.91,41.6,-1.21,-1.21,-0.65,-1.21,0,702,-0.37,-1.56,-0.29,-0.64,-0.46,0.1,-0.04,29.1,54.1
30,9,201604,2.12,41.6,-0.84,-0.84,-1.3,-0.84,0,702,-0.95,-0.87,0.38,-0.81,-0.23,0.55,0.36,30.9,52.4
30,4,201604,2.34,49,-3.41,-3.41,-1.81,-3.41,0,480,-0.96,-1.54,-1.07,-1.04,-1.07,-1.56,-1.01,39.7,58.4
30,1,201604,2.71,41.4,-0.83,-0.83,-0.28,-0.83,0,708,-0.27,-0.92,0.03,-0.23,0.43,0.83,0.66,28.3,54.4
30,5,201604,2.29,46.1,-1.61,-1.61,-1.74,-1.61,0,567,-0.88,-1.77,-0.48,-0.95,-0.54,-0.43,-0.58,33.8,58.4
30,10,201604,1.99,41.1,-1.06,0.88,-1.14,-0.65,0,717,-0.92,-1.35,0.08,-0.54,0.01,1.13,0.92,29.7,52.5
30,8,201605,1.44,56.2,-1.06,-1.06,-2.83,-1.06,12,285,-1.5,-1.21,-0.96,0.11,0.02,0.82,-0.1,43.5,68.8
30,2,201605,2.94,54.9,-1.53,-1.53,-1.35,-1.53,7,320,-0.56,-0.66,-1.57,-0.66,-0.58,0.18,-0.24,43.1,66.6
30,6,201605,2.98,55.9,-1.02,-1.02,-1.1,-1.02,11,293,-0.49,-0.46,-1.02,-0.26,-0.32,0.18,-0.03,43.8,67.9
30,1,201605,2.53,54.8,-1.23,-1.23,-1.46,-1.23,10,326,-0.62,-0.61,-1.11,-0.25,0.28,0.75,0.17,42.2,67.5
30,5,201605,3.2,58.5,-1.77,-1.77,-0.98,-1.77,15,217,-0.26,-0.74,-1.51,-0.65,-0.45,-0.23,-0.7,47.2,69.8
30,4,201605,3.35,58.8,-3.26,-3.26,-0.59,-3.26,11,203,-0.14,-0.71,-1.43,-0.68,-0.75,-1.08,-1.16,50,67.6
30,7,201605,2.16,55.4,-1.07,-1.07,-1.79,-1.07,9,307,-0.76,-0.99,-1,0.07,0.04,0.89,0.18,43,67.8
30,9,201605,1.91,56.7,-1.46,-1.46,-2.12,-1.46,15,272,-1.07,-1.37,-1.31,-0.65,-0.55,0.25,0,45.6,67.8
30,3,201605,2.34,53,-0.83,-0.83,-2,-0.83,5,377,-0.98,-0.82,-0.89,0.08,-0.07,0.69,-0.05,40.2,65.7
30,10,201605,2.49,56.2,-1.37,-1.37,-1.26,-1.37,14,287,-0.54,-0.91,-1.31,-0.28,-0.05,0.87,0.61,44.7,67.7
30,3,201606,3.87,59.8,-0.73,-0.73,0.05,-0.73,10,166,0.01,-0.69,-0.69,-0.34,-0.26,-0.54,-0.34,47.6,72
30,2,201606,3.16,63.2,-1.7,-1.7,-0.98,-1.7,37,91,-0.5,-0.77,-0.86,-1.22,-0.92,-0.69,-0.5,50.4,76
30,4,201606,1.59,69.1,-3.6,-3.6,-2.02,-3.6,133,10,-1.15,-0.86,-1.39,-1.71,-1.25,-1.59,-1.34,59.5,78.7
30,1,201606,2.49,63.7,-1.75,-1.75,-1.95,-1.75,49,88,-0.99,-1.17,-1.14,-1.15,-0.64,-0.27,-0.26,50.1,77.3
30,9,201606,2.32,65.3,-1.84,-1.84,-1.61,-1.84,68,59,-0.73,-1.29,-1.49,-1.12,-1.13,-0.83,-0.33,53.6,77
30,6,201606,3.56,64.1,-1.03,-1.03,-0.34,-1.03,52,79,-0.24,-0.55,-0.56,-0.85,-0.67,-0.64,-0.38,51.7,76.5
30,5,201606,2.49,67.4,-2.19,-2.19,-1.8,-2.19,97,25,-0.9,-0.82,-1.19,-1.33,-1.11,-0.97,-0.94,55.2,79.7
30,8,201606,3.67,63.6,-0.9,-0.9,0.15,-0.69,41,83,0.2,-0.85,-0.88,-0.18,-0.08,0.05,-0.27,51.7,75.4
30,10,201606,1.81,64.9,-2.01,-2.01,-2.33,-2.01,64,67,-1.33,-1.3,-1.51,-1.23,-1,-0.48,0.24,52.4,77.4
30,7,201606,3.16,63.3,-1.11,-1.11,-0.47,-1.11,34,85,-0.17,-0.67,-0.91,-0.45,-0.3,-0.19,-0.01,51.2,75.4
30,6,201607,4.18,70.5,0.04,-0.88,0.13,-0.68,179,8,0.16,-0.16,-0.42,-0.35,-0.8,-0.52,-0.61,59.1,81.9
30,9,201607,1.92,71.9,-2.67,-2.67,-3.04,-2.67,218,0,-1.34,-1.42,-1.76,-1.12,-1.82,-1.1,-0.87,61.1,82.8
30,8,201607,2.8,69.4,-1.35,-1.35,-1.62,-1.35,149,13,-0.69,-0.31,-1.12,0.06,-0.33,-0.13,-0.49,57.9,80.8
30,2,201607,4.58,69.4,0.17,-1.36,0.51,-1.03,148,11,0.38,-0.2,-0.49,-0.65,-0.81,-0.65,-0.67,57.8,81.1
30,1,201607,2.23,69.6,-2.47,-2.47,-2.71,-2.47,155,12,-1.24,-1.65,-1.52,-1.29,-1.31,-0.69,-0.65,56.3,82.9
30,5,201607,4.9,73.6,-1.8,-1.8,0.49,-1.51,267,0,0.67,-0.14,-0.29,-0.63,-0.93,-0.62,-1.13,62.1,85.1
30,4,201607,4.29,76.4,-3.24,-3.24,-0.05,-3.21,353,0,0.48,-0.35,-0.36,-1.12,-1.18,-1.14,-1.3,67.8,85.1
30,7,201607,3.52,68.9,-1.17,-1.17,-0.52,-1.17,136,15,-0.05,-0.17,-0.59,-0.08,-0.47,-0.25,-0.21,57.6,80.3
30,10,201607,2.01,71.4,-2.79,-2.79,-2.97,-2.79,204,6,-1.29,-2.11,-1.73,-1.4,-1.59,-1.04,-0.28,59.7,83.1
30,3,201607,3.37,66.3,-1.04,-1.04,-1.15,-1.04,82,42,-0.54,-0.35,-0.91,-0.16,-0.61,-0.46,-0.57,54.6,78.1
30,4,201608,1.49,76.9,-3.99,-3.99,-3.23,-3.99,369,0,-1.46,-0.66,-1.19,-1.83,-1.37,-1.21,-1.52,68.4,85.5
30,2,201608,5.22,69.5,-0.72,-0.72,1.5,0.41,154,15,0.93,0.81,0.32,-0.69,-0.29,-0.31,-0.39,58.6,80.3
30,9,201608,4.29,73.4,-2.49,-2.49,-0.31,-2.49,264,0,0.95,-0.24,-0.64,-1.42,-0.95,-0.81,-0.78,63.2,83.5
30,1,201608,4.62,71,-2.14,-2.14,0.24,-1.97,197,11,0.86,-0.15,-0.73,-1.29,-0.78,-0.29,-0.59,59.2,82.7
30,7,201608,4.04,69.3,-1.21,-1.21,-0.47,-1.21,152,19,0.4,0.13,0.05,-0.66,0.05,0.01,-0.17,58.4,80.1
30,3,201608,5.94,66.8,0.48,0.48,1.45,0.48,100,44,1.43,0.53,0.39,-0.3,0.28,0.1,-0.34,56,77.6
30,8,201608,3.29,70.7,-1.85,-1.85,-1.93,-1.85,189,12,-0.2,-0.68,-0.41,-1.04,-0.22,-0.21,-0.65,59.6,81.8
30,6,201608,6.36,70.3,1.14,1.14,3.3,1.14,177,13,1.76,1.22,0.73,-0.05,0.26,0.12,-0.34,59.5,81.2
30,5,201608,3.6,72.9,-1.98,-1.98,-1.1,-1.98,248,0,-0.01,0.32,-0.25,-1.19,-0.7,-0.49,-1.04,62,83.8
30,10,201608,3.66,72.7,-2.86,-2.86,-1.08,-2.86,244,6,0.42,-0.62,-1.42,-1.8,-1.07,-0.77,-0.34,62,83.3
30,4,201609,2.86,69.4,-4.07,-4.07,-1.47,-4.07,143,11,-0.22,-1.21,-0.76,-1.53,-1.74,-1.42,-1.32,61.1,77.7
30,1,201609,2.99,62.7,-2.43,-2.43,-1.54,-2.43,40,109,-0.28,0.38,-0.27,-1.06,-1.12,-0.78,-0.5,49.4,76
30,9,201609,3.17,64.7,-2.78,-2.78,-1.63,-2.78,65,74,-0.19,0.45,-0.27,-1.28,-1.1,-1.14,-0.66,53.5,75.9
30,5,201609,1.81,65.6,-2.69,-2.69,-2.75,-2.69,75,57,-1.19,-0.97,-0.41,-1.16,-1.32,-1.12,-0.95,54,77.1
30,8,201609,2.25,61.6,-2.71,-2.71,-3.14,-2.71,30,132,-0.99,-0.91,-1.16,-1.59,-0.91,-0.68,-0.66,49.4,73.9
30,2,201609,2.23,62.2,-1.3,-1.3,-1.96,-1.06,32,116,-0.94,0,0.12,-0.58,-0.9,-0.69,-0.36,49.9,74.6
30,10,201609,2.92,64.2,-3.06,-3.06,-1.48,-3.06,60,84,-0.2,0.06,-0.62,-1.48,-1.36,-1.19,-0.17,52.3,76.2
30,7,201609,1.86,61.5,-2.09,-2.09,-3.01,-2.09,28,133,-1.17,-0.57,-0.63,-1.12,-0.75,-0.57,-0.12,49.2,73.7
30,3,201609,2.43,58.9,-0.83,-0.83,-2.48,-0.83,12,195,-1.22,0.09,-0.3,-0.78,-0.5,-0.42,-0.38,46.7,71.1
30,6,201609,2.5,62.9,-0.58,-0.58,-1.75,-0.58,42,105,-0.94,0.58,0.48,-0.17,-0.42,-0.38,-0.3,50.7,75.2
30,9,201610,6.05,52.5,0.81,-1.68,2.43,-0.61,0,388,1.64,1.12,1.31,-0.13,0.02,-0.6,-0.29,43.8,61.1
30,5,201610,3.05,52.5,-2.76,-2.76,-1.05,-2.76,0,388,-0.01,-0.91,-0.81,-0.9,-1.09,-1.29,-1.11,42.1,62.8
30,6,201610,5.55,49.7,0.68,0.68,2.05,0.68,0,474,1.03,0.15,0.98,0.38,0.36,-0.1,-0.14,39.6,59.8
30,7,201610,3.7,48.5,-1.94,-1.94,-0.22,-1.94,0,512,0.44,-0.39,-0.13,-0.62,-0.21,-0.58,-0.17,39.4,57.6
30,3,201610,6.14,46.5,-0.12,-0.12,1.87,0.62,0,574,1.14,0.2,0.82,-0.05,0.38,-0.11,-0.2,37.2,55.9
30,10,201610,7.28,51.8,1.47,-1.28,4.4,0.57,0,409,2.19,1.7,1.53,0.04,0,-0.3,0.43,42.9,60.7
30,8,201610,6.38,48.8,-1.57,-1.57,2.59,-0.42,0,502,1.75,0.75,0.53,-0.32,0.34,-0.06,-0.27,39.8,57.8
30,1,201610,7.41,51.1,1.53,-0.66,4.58,1.39,0,431,2.24,1.7,1.7,0.21,0.12,0,0.15,40.9,61.2
30,4,201610,3.56,57.6,-3.86,-3.86,-0.64,-3.86,9,238,0.23,-0.13,-0.9,-1.11,-1.56,-1.57,-1.4,48.5,66.7
30,2,201610,4.63,49.6,-0.85,-0.85,0.94,-0.11,0,477,0.67,-0.19,0.32,-0.14,-0.32,-0.5,-0.37,39.8,59.4
30,4,201611,3.37,48.2,-3.98,-3.98,-1.57,-3.98,0,504,-0.09,0.01,-0.23,-1.17,-1.78,-1.48,-1.56,39.1,57.2
30,8,201611,2.5,38.1,-1.68,-1.68,-0.83,-0.86,0,807,-0.55,1.14,0.4,-0.05,-0.57,0,-0.2,30.1,46
30,5,201611,3.55,42.1,-2.87,-2.87,-1.17,-2.87,0,687,0.13,0.02,-0.75,-0.75,-1.44,-1.04,-1,32.3,51.9
30,6,201611,2.59,39.2,0.06,0.06,-1.68,-0.56,0,774,-0.81,0.4,-0.26,0.28,-0.23,0.05,-0.15,30.2,48.3
30,3,201611,2.87,36.1,-0.8,-0.8,-2.07,-0.8,0,867,-0.81,0.53,-0.2,0.01,-0.47,0.06,-0.24,27.6,44.7
30,2,201611,2.69,39.4,-1.11,-1.11,-1.04,-0.78,0,768,-0.49,0.25,-0.41,-0.11,-0.87,-0.49,-0.35,30,48.7
30,9,201611,2.57,42.5,-2,-2,-1.46,-1.49,0,675,-0.62,0.92,0.63,0.02,-0.68,-0.42,-0.35,33.6,51.3
30,1,201611,1.64,40.7,-1.16,-1.16,-1.7,0.09,0,729,-1.17,1.34,0.99,0.12,-0.5,-0.11,0.03,30.3,51
30,7,201611,2.35,37.8,-2.47,-2.47,-2.17,-2.47,0,816,-0.52,0.03,-0.71,-0.6,-1.05,-0.37,-0.12,29.4,46.2
30,10,201611,2.26,41.8,-1.28,-1.28,-0.41,0.34,0,696,-0.37,1.58,1.25,0.09,-0.59,-0.12,0.42,32.9,50.7
30,6,201612,4.01,26.2,0.29,0.29,0.73,0.29,0,1203,0.48,-0.19,0.51,0.58,0.11,-0.08,-0.22,18.5,33.9
30,10,201612,2.94,28.8,-0.82,-0.82,1.01,1.11,0,1122,0.51,-0.01,1.55,0.72,-0.24,-0.2,0.51,22.6,35
30,5,201612,2.98,30.4,-2.72,-2.72,-0.44,-2.72,0,1073,-0.13,-0.01,-0.11,-0.45,-1.02,-1.19,-1.1,22.4,38.3
30,2,201612,3.54,27.1,-0.84,-0.84,0.48,-0.23,0,1175,0.34,-0.13,0.29,0.21,-0.34,-0.57,-0.38,19.4,34.8
30,1,201612,3.92,28,1.44,1.44,2.17,1.44,0,1147,1.21,0.02,1.65,0.88,0.05,-0.04,0.36,21.5,34.4
30,4,201612,3.38,37.5,-3.85,-3.85,-0.83,-3.85,0,852,-0.26,-0.33,-0.21,-0.74,-1.37,-1.69,-2.15,29.9,45
30,8,201612,2.74,25,-1.66,-1.66,-0.46,-0.98,0,1240,-0.11,-0.5,0.9,-0.14,-0.62,-0.26,-0.15,17.4,32.6
30,7,201612,2.65,25.1,-2.38,-2.38,-0.48,-2.38,0,1237,-0.07,-0.39,-0.02,-0.5,-0.93,-0.67,-0.22,17.5,32.8
30,3,201612,4.24,23.2,0.17,0.17,0.5,-0.55,0,1296,0.42,-0.24,0.61,0.19,-0.29,-0.08,-0.14,15.4,30.9
30,9,201612,3.7,29.6,-1.43,-1.43,1.1,-0.44,0,1097,0.66,-0.08,1.02,0.5,-0.4,-0.31,-0.16,23.6,35.5
30,4,201701,3.93,36.9,-3.39,-3.39,0.18,-3.27,0,871,0.39,0.06,-0.09,-0.82,-1,-1.45,-2.1,30.5,43.3
30,3,201701,3.88,23.1,0.4,0.4,0.77,0.4,0,1299,0.49,0.54,-0.03,0.62,-0.11,0.29,0.07,15.1,31.2
30,1,201701,3.61,28.8,2.05,2.05,2.25,2.05,0,1122,1.11,1.59,0.56,1.68,0.43,0.36,0.63,21.9,35.6
30,2,201701,3.55,27.8,0.49,0.49,1.05,0.49,0,1153,0.7,0.61,0.19,0.33,-0.07,-0.21,-0.22,21,34.6
30,8,201701,2.85,25.2,-1.26,-1.26,0.69,-0.29,0,1234,0.44,0.09,-0.29,0.22,-0.47,0.17,-0.01,18.3,32.1
30,6,201701,3.92,26.6,0.6,0.6,1.02,0.6,0,1190,0.71,0.73,0.12,0.84,0.33,0.34,-0.03,19.2,33.9
30,10,201701,2.76,29.3,1.69,1.69,1.32,1.69,0,1107,0.71,0.76,0.24,1.33,0.14,0.1,0.69,23.1,35.5
30,9,201701,3.36,29.3,-0.87,-0.87,1.24,0.58,0,1107,0.65,0.82,0.16,1.1,-0.03,0.11,0.03,23,35.7
30,5,201701,3.26,30.7,-2.32,-2.32,0.36,-2.1,0,1063,0.41,0.08,0.16,-0.61,-0.71,-0.88,-1.03,23.5,37.9
30,7,201701,2.44,25.5,-2.16,-2.16,-0.08,-2.13,0,1224,0.04,-0.17,-0.42,-0.45,-0.8,-0.38,-0.12,18,32.9
30,10,201702,2.71,33.4,1.83,1.83,0.93,1.83,0,885,0.87,1.02,1.04,1.5,0.5,-0.15,0.77,24.7,42
30,7,201702,3.18,26.8,-1.45,-1.45,1.46,-0.71,0,1070,0.94,0.61,0.35,-0.33,-0.35,-0.78,0.09,17.2,36.4
30,6,201702,3.52,29.2,0.9,0.9,1.08,0.9,0,1002,0.72,0.95,0.98,0.35,0.68,0.15,0.12,19.9,38.5
30,5,201702,2.43,33.4,-2.23,-2.23,-0.44,-2.13,0,885,-0.08,0.11,-0.04,-0.69,-0.7,-1.31,-0.96,23.4,43.4
30,9,201702,2.78,32.7,-0.6,-0.6,0.54,0.97,0,904,0.53,0.76,0.91,1,0.41,-0.26,0.13,24.5,40.8
30,2,201702,3.01,30.6,0.65,0.65,0.64,0.65,0,963,0.5,0.76,0.71,0.08,0.2,-0.47,-0.15,21.1,40.1
30,4,201702,1.57,38.8,-3.9,-3.9,-2.56,-3.9,0,734,-1.45,-0.69,-0.69,-0.69,-1.41,-1.93,-2.2,30.2,47.5
30,1,201702,2.88,33,2.19,2.19,1.06,2.19,0,896,0.89,1.4,1.76,1.72,0.88,0.26,0.84,23.9,42.1
30,3,201702,4,24.7,0.88,0.88,1.56,0.88,0,1128,0.93,0.93,0.9,0.38,0.46,-0.02,0.3,15.4,34.1
30,8,201702,2.8,26.3,-0.86,-0.86,0.8,0.38,0,1084,0.58,0.6,0.3,0.48,0.08,-0.42,0.1,17.5,35.1
30,1,201703,3.1,30.5,2.17,2.17,0.62,2.17,0,1070,0.39,0.81,1.33,2.09,1.28,0.55,1.06,20.6,40.4
30,8,201703,2.85,23.5,-0.58,-0.58,0.58,0.8,0,1286,0.24,0.53,0.59,1.01,0.09,-0.39,0.31,14.1,32.9
30,7,201703,2.87,24.4,-1.23,-1.23,0.23,-0.36,0,1259,0.08,0.65,0.47,0.18,-0.26,-0.69,0.27,14.9,34.1
30,2,201703,4.01,28,1.03,1.03,1.33,1.03,0,1147,0.68,0.75,0.99,0.74,0.57,0.03,0.11,18.5,37.6
30,4,201703,5.09,37.5,-3.13,-3.13,1.1,-2.64,0,852,0.59,-0.3,-0.1,-0.24,-0.75,-1.3,-2.2,29.3,45.8
30,3,201703,3.19,22.2,0,0,-0.23,0.71,0,1327,-0.15,0.5,0.61,0.79,0.44,-0.05,0.48,11.7,32.8
30,10,201703,3.3,30.1,2.1,2.1,1.37,2.1,0,1082,0.79,1.09,1.25,1.94,1.13,0.21,1.04,21.1,39.2
30,6,201703,3.18,26.7,0,0,-0.01,0.81,0,1187,-0.08,0.41,0.69,0.78,0.81,0.33,0.29,17.2,36.2
30,9,201703,3.21,30.3,1.23,1.23,0.95,1.23,0,1076,0.53,0.72,0.93,1.34,0.81,-0.08,0.4,21.8,38.9
30,5,201703,3.53,31.8,-1.82,-1.82,0.54,-1.43,0,1029,0.21,0.07,0.2,-0.02,-0.39,-0.91,-0.77,22.4,41.3
30,8,201704,4.27,46.2,1.09,1.09,1.05,1.09,0,564,1.18,1.03,1.11,0.49,0.65,0.04,0.57,36,56.5
30,9,201704,5.25,49.6,1.96,1.96,2.56,1.96,0,462,1.94,1.72,1.77,1.29,1.75,0.67,0.7,39.4,59.8
30,10,201704,4.93,49.8,2.58,2.58,2.11,2.58,0,456,1.67,1.73,1.82,1.47,1.86,0.87,1.22,39,60.6
30,5,201704,3.85,52.1,-1.84,-1.84,-0.62,-1.65,0,387,0.37,0.36,0.2,0.17,-0.5,-0.61,-0.61,41.1,63.1
30,7,201704,3.89,46.8,-1.01,-1.01,0.28,-0.01,0,546,0.83,0.64,0.95,0.26,0.08,-0.31,0.41,35.9,57.6
30,2,201704,5.47,49.2,1.52,1.52,1.8,1.52,0,474,1.47,1.45,1.44,1.09,0.91,0.5,0.32,37.9,60.5
30,4,201704,3.99,53.7,-3.02,-3.02,-0.64,-2.73,0,339,0.22,0.49,-0.17,-0.25,-0.83,-0.97,-1.7,44.8,62.5
30,6,201704,5.57,48.7,1.4,1.4,2.04,1.4,0,489,1.65,1.16,1.28,0.92,1.37,0.82,0.56,37.7,59.6
30,3,201704,4.8,44.7,0.91,0.91,0.81,0.91,0,609,1.09,0.68,1.02,0.59,0.99,0.31,0.69,33.5,55.8
30,1,201704,4.23,49.7,2.14,2.14,0.57,2.14,0,459,0.98,0.93,1.15,1.22,1.93,0.9,1.08,37.5,61.8
